4.944439843584809147e+00
2.547999305689078398e+00
2.204414703170479495e+00
4.224632136282510331e+00
9.124432228653868160e-01
1.038660966550673947e+01
3.637949306068100519e+00
2.528233675743556397e+00
1.379919405361936491e+01
1.119913057484325769e+01
3.422402128406040855e+00
5.277177915803887842e+00
7.836916008992826477e+00
8.133397579498454988e+00
3.197544294458543934e+00
5.134573392084772259e+00
6.102718833268983900e+00
3.137786585105327486e+00
2.150214060140007266e+00
6.394577489404413839e+00
3.932263694014268118e+00
6.221637329711019460e-01
9.043488058692361165e+00
5.965719625780060653e+00
3.824078812826353868e+00
1.263024220663477415e+01
6.791437745359681699e+00
1.115920635956128670e+00
7.762410237577535455e+00
5.135343265352637410e+00
5.785986459717928021e+00
6.621827943735952182e+00
7.671508780764932922e+00
2.416205409031592755e+00
3.853908083558725384e+00
5.042232544459355204e+00
1.734362473474220900e+00
1.631501743914229507e+01
1.545683299022638479e+01
2.830981577511984870e+00
2.905210546855629516e+00
4.520244548985930422e+00
2.037815481989556421e+00
4.953782531765821950e+00
1.941389949597510878e+01
8.769676375060544871e+00
2.280565279777577281e+00
7.692951393586059616e+00
1.516290377811901458e+01
9.362251458564655238e+00
2.207479951540346264e+01
1.165776283845182881e+01
3.464638005216796213e+00
2.691211110905662451e+00
