4.671910047531127930e+00
2.546902656555175781e+00
3.610178232192993164e+00
2.608488559722900391e+00
2.515671253204345703e+00
2.687532663345336914e+00
2.437527656555175781e+00
2.031273126602172852e+00
2.453154325485229492e+00
3.119936227798461914e+00
2.421901941299438477e+00
3.437521934509277344e+00
4.640680551528930664e+00
3.156287193298339844e+00
5.645900726318359375e+00
3.062536716461181641e+00
2.343183994293212891e+00
3.312543153762817383e+00
2.265637397766113281e+00
2.312531709671020508e+00
2.656281232833862305e+00
4.468797922134399414e+00
2.390653371810913086e+00
2.843797683715820312e+00
3.250020265579223633e+00
3.203172445297241211e+00
2.343791961669921875e+00
2.390636205673217773e+00
3.187533855438232422e+00
2.359385490417480469e+00
3.203163623809814453e+00
2.875034332275390625e+00
2.828156709671020508e+00
2.156290054321289062e+00
2.187528610229492188e+00
3.187518835067749023e+00
2.500043153762817383e+00
2.328151941299438477e+00
3.082570791244506836e+00
2.616478204727172852e+00
2.778361797332763672e+00
2.500030040740966797e+00
2.421885251998901367e+00
2.531278133392333984e+00
3.453160285949707031e+00
2.703157186508178711e+00
4.437534809112548828e+00
2.562507867813110352e+00
2.437530994415283203e+00
3.319531917572021484e+00
3.453167676925659180e+00
2.875013113021850586e+00
3.281271219253540039e+00
2.546904802322387695e+00
