electrode,time,NMSE
FP1,   ,1.6615
FP2,   ,1.6773
F3,   ,0.4459
F4,   ,0.2902
C3,   ,0.1328
C4,   ,0.2528
P3,   ,0.1134
P4,   ,0.1028
O1,   ,0.1387
O2,   ,0.0443
F7,   ,0.5913
F8,   ,0.6955
T3,   ,0.1953
T4,   ,0.4527
T5,   ,0.1384
T6,   ,0.0300
Fz,   ,0.3411
Cz,   ,0.1508
Pz,   ,0.0874
sum,1.50,7.5420
