electrode,time,NMSE
FP1,   ,1.6448
FP2,   ,1.7280
F3,   ,0.2289
F4,   ,0.2387
C3,   ,0.0360
C4,   ,0.0432
P3,   ,0.0076
P4,   ,0.0088
O1,   ,0.0056
O2,   ,0.0039
F7,   ,0.7095
F8,   ,0.7525
T3,   ,0.1513
T4,   ,0.2075
T5,   ,0.0130
T6,   ,0.0140
Fz,   ,0.2417
Cz,   ,0.0395
Pz,   ,0.0063
sum,3.19,6.0807
