electrode,time,NMSE
FP1,   ,0.8632
FP2,   ,1.1573
F3,   ,0.4472
F4,   ,0.5349
C3,   ,0.3955
C4,   ,0.3088
P3,   ,0.4098
P4,   ,0.5843
O1,   ,0.2514
O2,   ,0.6176
F7,   ,0.5807
F8,   ,0.7472
T3,   ,0.5815
T4,   ,0.4416
T5,   ,0.2828
T6,   ,0.7156
Fz,   ,0.4350
Cz,   ,0.3664
Pz,   ,0.3704
sum,1.68,10.0910
