electrode,time,NMSE
FP1,   ,2.3250
FP2,   ,3.1765
F3,   ,0.2145
F4,   ,0.6267
C3,   ,0.2366
C4,   ,0.1957
P3,   ,0.0643
P4,   ,0.0562
O1,   ,0.0169
O2,   ,0.0087
F7,   ,5.7530
F8,   ,1.0778
T3,   ,2.6977
T4,   ,1.2856
T5,   ,0.0519
T6,   ,0.1202
Fz,   ,1.1860
Cz,   ,0.2911
Pz,   ,0.0340
sum,2.77,19.4185
