electrode,time,NMSE
FP1,   ,7.1459
FP2,   ,0.5360
F3,   ,1.8654
F4,   ,1.4488
C3,   ,0.5246
C4,   ,0.6828
P3,   ,0.3831
P4,   ,0.6080
O1,   ,0.4564
O2,   ,0.4027
F7,   ,2.9176
F8,   ,2.3832
T3,   ,1.3353
T4,   ,0.8777
T5,   ,0.5271
T6,   ,0.5421
Fz,   ,1.7008
Cz,   ,0.5158
Pz,   ,0.3797
sum,1.59,25.2330
