electrode,time,NMSE
FP1,   ,0.5482
FP2,   ,0.7460
F3,   ,0.1325
F4,   ,0.2003
C3,   ,0.0736
C4,   ,0.1652
P3,   ,0.1623
P4,   ,0.1824
O1,   ,0.0570
O2,   ,0.0543
F7,   ,0.2557
F8,   ,0.3089
T3,   ,0.1316
T4,   ,0.2008
T5,   ,0.0971
T6,   ,0.0331
Fz,   ,0.1217
Cz,   ,0.1150
Pz,   ,0.3959
sum,11.35,3.9817
