electrode,time,NMSE
FP1,   ,1.3553
FP2,   ,1.0459
F3,   ,0.5005
F4,   ,0.2956
C3,   ,0.2061
C4,   ,0.1299
P3,   ,0.3433
P4,   ,0.1269
O1,   ,0.1357
O2,   ,0.1740
F7,   ,0.9606
F8,   ,0.5112
T3,   ,0.6311
T4,   ,0.2393
T5,   ,0.3370
T6,   ,0.1009
Fz,   ,0.3116
Cz,   ,0.1773
Pz,   ,0.3149
sum,2.12,7.8970
