electrode,time,NMSE
FP1,   ,1.2897
FP2,   ,1.1930
F3,   ,0.4420
F4,   ,0.3091
C3,   ,0.2530
C4,   ,0.2282
P3,   ,0.0810
P4,   ,0.0499
O1,   ,0.1598
O2,   ,0.0834
F7,   ,0.7902
F8,   ,0.8229
T3,   ,0.3847
T4,   ,0.1650
T5,   ,0.0308
T6,   ,0.0338
Fz,   ,0.4014
Cz,   ,0.2431
Pz,   ,0.0580
sum,0.58,7.0189
