electrode,time,NMSE
FP1,   ,0.0159
FP2,   ,0.0186
F3,   ,0.0073
F4,   ,0.0110
C3,   ,0.0019
C4,   ,0.0032
P3,   ,0.0014
P4,   ,0.0019
O1,   ,0.0067
O2,   ,0.0028
F7,   ,0.0144
F8,   ,0.0151
T3,   ,0.0089
T4,   ,0.0138
T5,   ,0.0076
T6,   ,0.0005
Fz,   ,0.0075
Cz,   ,0.0020
Pz,   ,0.0006
sum,6.06,0.1412
