electrode,time,NMSE
FP1,   ,0.1384
FP2,   ,0.2244
F3,   ,0.1099
F4,   ,0.1133
C3,   ,0.0288
C4,   ,0.0263
P3,   ,0.0183
P4,   ,0.0074
O1,   ,0.0682
O2,   ,0.0164
F7,   ,0.5497
F8,   ,0.4098
T3,   ,0.1884
T4,   ,0.1029
T5,   ,0.0267
T6,   ,0.0154
Fz,   ,0.0550
Cz,   ,0.0130
Pz,   ,0.1894
sum,2.92,2.3019
