electrode,time,NMSE
FP1,   ,1.2142
FP2,   ,1.7654
F3,   ,0.2640
F4,   ,0.2779
C3,   ,0.0662
C4,   ,0.0633
P3,   ,0.0151
P4,   ,0.0140
O1,   ,0.0094
O2,   ,0.0057
F7,   ,0.5524
F8,   ,0.5735
T3,   ,0.2164
T4,   ,0.1663
T5,   ,0.0308
T6,   ,0.0185
Fz,   ,0.1674
Cz,   ,0.0559
Pz,   ,0.0089
sum,6.10,5.4853
