electrode,time,NMSE
FP1,   ,3.7330
FP2,   ,3.8365
F3,   ,0.7202
F4,   ,0.8608
C3,   ,0.2004
C4,   ,0.2624
P3,   ,0.1771
P4,   ,0.0993
O1,   ,0.0682
O2,   ,0.0653
F7,   ,1.5026
F8,   ,1.9562
T3,   ,0.9107
T4,   ,1.0011
T5,   ,0.1881
T6,   ,0.1617
Fz,   ,1.0043
Cz,   ,0.2214
Pz,   ,0.1883
sum,1.89,17.1576
