electrode,time,NMSE
FP1,   ,2.2179
FP2,   ,1.2234
F3,   ,0.7458
F4,   ,0.3973
C3,   ,0.3603
C4,   ,0.1064
P3,   ,0.2963
P4,   ,0.1379
O1,   ,0.2666
O2,   ,0.0750
F7,   ,1.5417
F8,   ,0.8540
T3,   ,0.4366
T4,   ,0.3095
T5,   ,0.3753
T6,   ,0.1115
Fz,   ,0.5153
Cz,   ,0.2849
Pz,   ,0.1403
sum,0.59,10.3960
