electrode,time,NMSE
FP1,   ,4.5247
FP2,   ,1.5710
F3,   ,1.1049
F4,   ,0.3379
C3,   ,0.4429
C4,   ,0.2097
P3,   ,0.2129
P4,   ,0.1822
O1,   ,0.1903
O2,   ,0.1631
F7,   ,0.9588
F8,   ,0.2398
T3,   ,0.3624
T4,   ,0.1045
T5,   ,0.2113
T6,   ,0.2170
Fz,   ,0.6821
Cz,   ,0.2608
Pz,   ,0.2133
sum,0.59,12.1897
