electrode,time,NMSE
FP1,   ,1.1850
FP2,   ,1.7408
F3,   ,0.3467
F4,   ,0.7263
C3,   ,0.1592
C4,   ,0.3944
P3,   ,0.0522
P4,   ,0.2373
O1,   ,0.0581
O2,   ,0.1369
F7,   ,0.8632
F8,   ,1.1969
T3,   ,0.3693
T4,   ,0.6773
T5,   ,0.1373
T6,   ,0.2278
Fz,   ,0.0777
Cz,   ,0.2027
Pz,   ,0.1101
sum,2.38,8.8993
