electrode,time,NMSE
FP1,   ,0.6980
FP2,   ,0.7976
F3,   ,0.3181
F4,   ,0.2934
C3,   ,0.1367
C4,   ,0.1465
P3,   ,0.0494
P4,   ,0.0284
O1,   ,0.0059
O2,   ,0.0126
F7,   ,0.4593
F8,   ,0.2984
T3,   ,0.2795
T4,   ,0.1817
T5,   ,0.0480
T6,   ,0.0296
Fz,   ,0.2781
Cz,   ,0.1556
Pz,   ,0.0112
sum,3.09,4.2278
