electrode,time,NMSE
FP1,   ,1.6339
FP2,   ,1.1118
F3,   ,0.5234
F4,   ,0.5066
C3,   ,0.3882
C4,   ,0.4136
P3,   ,0.2543
P4,   ,0.2967
O1,   ,0.0700
O2,   ,0.1816
F7,   ,0.7101
F8,   ,0.6865
T3,   ,0.4083
T4,   ,0.4155
T5,   ,0.1884
T6,   ,0.2597
Fz,   ,0.6635
Cz,   ,0.5096
Pz,   ,0.3667
sum,5.93,9.5884
