electrode,time,NMSE
FP1,   ,0.5039
FP2,   ,0.6685
F3,   ,0.0967
F4,   ,0.0855
C3,   ,0.0241
C4,   ,0.0326
P3,   ,0.0071
P4,   ,0.0109
O1,   ,0.0133
O2,   ,0.0042
F7,   ,0.0665
F8,   ,0.1235
T3,   ,0.0246
T4,   ,0.0263
T5,   ,0.0095
T6,   ,0.0065
Fz,   ,0.0863
Cz,   ,0.0173
Pz,   ,0.0043
sum,13.39,1.8118
