electrode,time,NMSE
FP1,   ,0.1405
FP2,   ,0.1352
F3,   ,0.0177
F4,   ,0.0169
C3,   ,0.0035
C4,   ,0.0151
P3,   ,0.0025
P4,   ,0.0042
O1,   ,0.0027
O2,   ,0.0030
F7,   ,0.0158
F8,   ,0.0181
T3,   ,0.0072
T4,   ,0.0114
T5,   ,0.0019
T6,   ,0.0062
Fz,   ,0.0228
Cz,   ,0.0130
Pz,   ,0.0093
sum,6.42,0.4472
