electrode,time,NMSE
FP1,   ,2.0630
FP2,   ,1.5611
F3,   ,0.8134
F4,   ,0.6007
C3,   ,0.3231
C4,   ,0.2212
P3,   ,0.1303
P4,   ,0.1005
O1,   ,0.1584
O2,   ,0.1114
F7,   ,1.6005
F8,   ,1.2030
T3,   ,0.6855
T4,   ,0.4688
T5,   ,0.2782
T6,   ,0.2045
Fz,   ,0.5721
Cz,   ,0.2680
Pz,   ,0.1439
sum,0.66,11.5074
