electrode,time,NMSE
FP1,   ,1.9509
FP2,   ,1.9535
F3,   ,0.5870
F4,   ,0.7171
C3,   ,0.3055
C4,   ,0.3879
P3,   ,0.1981
P4,   ,0.3480
O1,   ,0.0832
O2,   ,0.1195
F7,   ,1.2532
F8,   ,1.9192
T3,   ,0.4888
T4,   ,0.8128
T5,   ,0.2641
T6,   ,0.2058
Fz,   ,0.5779
Cz,   ,0.3822
Pz,   ,0.3429
sum,0.55,12.8976
