electrode,time,NMSE
FP1,   ,0.0699
FP2,   ,0.2683
F3,   ,0.0216
F4,   ,0.1304
C3,   ,0.0311
C4,   ,0.2324
P3,   ,0.0453
P4,   ,0.2425
O1,   ,0.0325
O2,   ,0.1787
F7,   ,0.0347
F8,   ,0.0213
T3,   ,0.0967
T4,   ,0.1628
T5,   ,0.0811
T6,   ,0.2761
Fz,   ,0.7121
Cz,   ,0.0177
Pz,   ,0.0481
sum,1.98,2.7034
