electrode,time,NMSE
FP1,   ,6.3895
FP2,   ,6.1213
F3,   ,0.9560
F4,   ,0.9047
C3,   ,0.3256
C4,   ,0.3293
P3,   ,0.2559
P4,   ,0.2198
O1,   ,0.2771
O2,   ,0.1456
F7,   ,1.9524
F8,   ,2.2564
T3,   ,0.7176
T4,   ,0.5666
T5,   ,0.4590
T6,   ,0.3760
Fz,   ,1.0728
Cz,   ,0.4389
Pz,   ,0.2798
sum,13.61,24.0444
