electrode,time,NMSE
FP1,   ,0.0738
FP2,   ,0.0962
F3,   ,0.0142
F4,   ,0.0121
C3,   ,0.0044
C4,   ,0.0100
P3,   ,0.0004
P4,   ,0.0159
O1,   ,0.0005
O2,   ,0.0073
F7,   ,0.0093
F8,   ,0.0118
T3,   ,0.0068
T4,   ,0.0083
T5,   ,0.0021
T6,   ,0.0105
Fz,   ,0.0220
Cz,   ,0.0045
Pz,   ,0.0016
sum,5.11,0.3114
