electrode,time,NMSE
FP1,   ,0.6999
FP2,   ,0.6335
F3,   ,0.3206
F4,   ,0.1739
C3,   ,0.2635
C4,   ,0.0892
P3,   ,0.1284
P4,   ,0.0562
O1,   ,0.1904
O2,   ,0.0531
F7,   ,0.2992
F8,   ,0.3326
T3,   ,0.2284
T4,   ,0.1057
T5,   ,0.1295
T6,   ,0.1215
Fz,   ,0.2336
Cz,   ,0.1270
Pz,   ,0.0842
sum,0.66,4.2704
