electrode,time,NMSE
FP1,   ,0.0728
FP2,   ,0.0743
F3,   ,0.0337
F4,   ,0.0322
C3,   ,0.0102
C4,   ,0.0126
P3,   ,0.0020
P4,   ,0.0038
O1,   ,0.0017
O2,   ,0.0036
F7,   ,0.0438
F8,   ,0.0407
T3,   ,0.0267
T4,   ,0.0161
T5,   ,0.0060
T6,   ,0.0045
Fz,   ,0.0402
Cz,   ,0.0093
Pz,   ,0.0022
sum,4.78,0.4361
