electrode,time,NMSE
FP1,   ,0.0135
FP2,   ,0.0152
F3,   ,0.0094
F4,   ,0.0093
C3,   ,0.0105
C4,   ,0.0104
P3,   ,0.0104
P4,   ,0.0016
O1,   ,0.0042
O2,   ,0.0008
F7,   ,0.0036
F8,   ,0.0091
T3,   ,0.0035
T4,   ,0.0065
T5,   ,0.0008
T6,   ,0.0025
Fz,   ,0.0128
Cz,   ,0.0147
Pz,   ,0.0056
sum,6.70,0.1445
