electrode,time,NMSE
FP1,   ,1.6126
FP2,   ,2.1022
F3,   ,0.2661
F4,   ,0.2548
C3,   ,0.0761
C4,   ,0.0644
P3,   ,0.0232
P4,   ,0.0198
O1,   ,0.0185
O2,   ,0.0116
F7,   ,0.1930
F8,   ,0.2464
T3,   ,0.0589
T4,   ,0.0354
T5,   ,0.0262
T6,   ,0.0201
Fz,   ,0.2657
Cz,   ,0.0550
Pz,   ,0.0140
sum,5.23,5.3640
