electrode,time,NMSE
FP1,   ,0.2788
FP2,   ,0.3572
F3,   ,0.2387
F4,   ,0.3655
C3,   ,0.3550
C4,   ,0.4916
P3,   ,0.7615
P4,   ,0.7738
O1,   ,0.2781
O2,   ,0.2790
F7,   ,0.1540
F8,   ,0.2361
T3,   ,0.1374
T4,   ,0.2881
T5,   ,0.3196
T6,   ,0.3776
Fz,   ,0.1705
Cz,   ,0.4154
Pz,   ,0.8185
sum,13.17,7.0965
