electrode,time,NMSE
FP1,   ,0.1723
FP2,   ,0.1802
F3,   ,0.0657
F4,   ,0.0759
C3,   ,0.0262
C4,   ,0.1356
P3,   ,0.0205
P4,   ,0.0146
O1,   ,0.0109
O2,   ,0.0214
F7,   ,0.0696
F8,   ,0.0564
T3,   ,0.0168
T4,   ,0.0164
T5,   ,0.0075
T6,   ,0.0106
Fz,   ,0.0714
Cz,   ,0.0319
Pz,   ,0.0384
sum,2.91,1.0425
