electrode,time,NMSE
FP1,   ,0.8521
FP2,   ,0.8643
F3,   ,0.5059
F4,   ,0.2561
C3,   ,0.2610
C4,   ,0.0870
P3,   ,0.0243
P4,   ,0.1055
O1,   ,0.1509
O2,   ,0.2285
F7,   ,0.6888
F8,   ,0.3861
T3,   ,0.4460
T4,   ,0.2455
T5,   ,0.0916
T6,   ,0.2797
Fz,   ,0.2761
Cz,   ,0.0930
Pz,   ,0.0141
sum,2.52,5.8565
