electrode,time,NMSE
FP1,   ,1.5637
FP2,   ,2.0309
F3,   ,0.3880
F4,   ,0.4692
C3,   ,0.0871
C4,   ,0.1101
P3,   ,0.0250
P4,   ,0.0300
O1,   ,0.0079
O2,   ,0.0091
F7,   ,1.4313
F8,   ,1.8048
T3,   ,0.7379
T4,   ,0.6230
T5,   ,0.0464
T6,   ,0.0691
Fz,   ,0.4207
Cz,   ,0.0877
Pz,   ,0.0183
sum,2.32,9.9602
