electrode,time,NMSE
FP1,   ,1.2628
FP2,   ,1.1383
F3,   ,0.5155
F4,   ,0.6469
C3,   ,0.4097
C4,   ,0.4207
P3,   ,0.3103
P4,   ,0.2785
O1,   ,0.2084
O2,   ,0.3048
F7,   ,0.3582
F8,   ,0.8445
T3,   ,0.4540
T4,   ,0.6131
T5,   ,0.3220
T6,   ,0.3059
Fz,   ,0.5585
Cz,   ,0.3253
Pz,   ,0.3327
sum,1.22,9.6100
