electrode,time,NMSE
FP1,   ,2.0480
FP2,   ,0.2216
F3,   ,0.3581
F4,   ,0.2415
C3,   ,0.0837
C4,   ,0.0618
P3,   ,0.0311
P4,   ,0.0170
O1,   ,0.0217
O2,   ,0.0079
F7,   ,0.1323
F8,   ,0.1014
T3,   ,0.0380
T4,   ,0.0126
T5,   ,0.0335
T6,   ,0.0139
Fz,   ,0.4214
Cz,   ,0.0929
Pz,   ,0.0257
sum,5.28,3.9642
