electrode,time,NMSE
FP1,   ,1.9500
FP2,   ,1.7980
F3,   ,0.6297
F4,   ,0.5061
C3,   ,0.3110
C4,   ,0.2449
P3,   ,0.1224
P4,   ,0.2137
O1,   ,0.0763
O2,   ,0.1922
F7,   ,1.8557
F8,   ,1.4288
T3,   ,0.8123
T4,   ,0.5764
T5,   ,0.1145
T6,   ,0.2569
Fz,   ,0.5959
Cz,   ,0.4857
Pz,   ,0.2154
sum,5.84,12.3858
