electrode,time,NMSE
FP1,   ,1.1203
FP2,   ,0.8442
F3,   ,0.1799
F4,   ,0.1795
C3,   ,0.0354
C4,   ,0.0352
P3,   ,0.0073
P4,   ,0.0111
O1,   ,0.0085
O2,   ,0.0313
F7,   ,0.0823
F8,   ,0.0801
T3,   ,0.0210
T4,   ,0.0399
T5,   ,0.0173
T6,   ,0.0244
Fz,   ,0.2454
Cz,   ,0.0402
Pz,   ,0.0074
sum,8.45,3.0107
