electrode,time,NMSE
FP1,   ,21.2960
FP2,   ,20.1855
F3,   ,2.9958
F4,   ,2.7950
C3,   ,0.6328
C4,   ,0.5384
P3,   ,0.1836
P4,   ,0.1548
O1,   ,0.0564
O2,   ,0.0623
F7,   ,6.0326
F8,   ,6.7732
T3,   ,1.9174
T4,   ,1.3606
T5,   ,0.2881
T6,   ,0.1857
Fz,   ,3.2353
Cz,   ,0.6081
Pz,   ,0.1521
sum,2.77,69.4537
