electrode,time,NMSE
FP1,   ,0.0671
FP2,   ,0.0688
F3,   ,0.0304
F4,   ,0.0295
C3,   ,0.0092
C4,   ,0.0117
P3,   ,0.0019
P4,   ,0.0037
O1,   ,0.0015
O2,   ,0.0041
F7,   ,0.0396
F8,   ,0.0379
T3,   ,0.0243
T4,   ,0.0146
T5,   ,0.0055
T6,   ,0.0044
Fz,   ,0.0385
Cz,   ,0.0083
Pz,   ,0.0023
sum,3.34,0.4032
