electrode,time,NMSE
FP1,   ,1.5079
FP2,   ,1.9586
F3,   ,0.3334
F4,   ,0.4035
C3,   ,0.0695
C4,   ,0.0880
P3,   ,0.0226
P4,   ,0.0275
O1,   ,0.0078
O2,   ,0.0089
F7,   ,0.3011
F8,   ,0.3790
T3,   ,0.1018
T4,   ,0.0859
T5,   ,0.0248
T6,   ,0.0369
Fz,   ,0.3680
Cz,   ,0.0767
Pz,   ,0.0183
sum,3.15,5.8203
