electrode,time,NMSE
FP1,   ,0.0751
FP2,   ,0.0860
F3,   ,0.0114
F4,   ,0.0146
C3,   ,0.0053
C4,   ,0.0043
P3,   ,0.0024
P4,   ,0.0015
O1,   ,0.0027
O2,   ,0.0014
F7,   ,0.0138
F8,   ,0.0177
T3,   ,0.0042
T4,   ,0.0094
T5,   ,0.0010
T6,   ,0.0015
Fz,   ,0.0154
Cz,   ,0.0033
Pz,   ,0.0033
sum,7.69,0.2743
