electrode,time,NMSE
FP1,   ,2.6663
FP2,   ,3.2892
F3,   ,0.4897
F4,   ,0.5959
C3,   ,0.1240
C4,   ,0.1272
P3,   ,0.0509
P4,   ,0.0550
O1,   ,0.0232
O2,   ,0.0277
F7,   ,0.3106
F8,   ,0.4857
T3,   ,0.0338
T4,   ,0.0431
T5,   ,0.0435
T6,   ,0.0734
Fz,   ,0.6281
Cz,   ,0.1414
Pz,   ,0.0494
sum,3.06,9.2581
