electrode,time,NMSE
FP1,   ,0.1304
FP2,   ,0.2152
F3,   ,0.1104
F4,   ,0.1122
C3,   ,0.0279
C4,   ,0.0251
P3,   ,0.0174
P4,   ,0.0072
O1,   ,0.0687
O2,   ,0.0172
F7,   ,0.5419
F8,   ,0.4118
T3,   ,0.1842
T4,   ,0.1008
T5,   ,0.0267
T6,   ,0.0142
Fz,   ,0.0524
Cz,   ,0.0129
Pz,   ,0.1867
sum,6.77,2.2636
