electrode,time,NMSE
FP1,   ,0.6796
FP2,   ,0.2815
F3,   ,0.3736
F4,   ,0.5689
C3,   ,0.1686
C4,   ,0.3801
P3,   ,0.4745
P4,   ,0.3700
O1,   ,0.5724
O2,   ,0.3887
F7,   ,0.9444
F8,   ,1.1874
T3,   ,0.4428
T4,   ,0.4659
T5,   ,0.4366
T6,   ,0.5277
Fz,   ,0.5165
Cz,   ,0.2345
Pz,   ,0.4723
sum,0.57,9.4860
