electrode,time,NMSE
FP1,   ,4.1386
FP2,   ,1.3936
F3,   ,1.0518
F4,   ,0.3343
C3,   ,0.2944
C4,   ,0.2309
P3,   ,0.1812
P4,   ,0.1726
O1,   ,0.3009
O2,   ,0.0699
F7,   ,1.2078
F8,   ,0.2953
T3,   ,0.3876
T4,   ,0.0986
T5,   ,0.1906
T6,   ,0.1439
Fz,   ,0.6987
Cz,   ,0.3504
Pz,   ,0.1829
sum,1.69,11.7240
