electrode,time,NMSE
FP1,   ,1.2573
FP2,   ,1.5642
F3,   ,0.3296
F4,   ,0.3830
C3,   ,0.1294
C4,   ,0.0667
P3,   ,0.0298
P4,   ,0.0309
O1,   ,0.0065
O2,   ,0.0137
F7,   ,0.4151
F8,   ,0.5352
T3,   ,0.7204
T4,   ,0.7715
T5,   ,0.0358
T6,   ,0.0267
Fz,   ,0.3143
Cz,   ,0.0622
Pz,   ,0.0558
sum,5.61,6.7480
