electrode,time,NMSE
FP1,   ,0.8379
FP2,   ,0.8136
F3,   ,0.2352
F4,   ,0.4242
C3,   ,0.1667
C4,   ,0.1859
P3,   ,0.0752
P4,   ,0.1013
O1,   ,0.0251
O2,   ,0.0527
F7,   ,0.3932
F8,   ,0.4011
T3,   ,0.1193
T4,   ,0.2624
T5,   ,0.0658
T6,   ,0.0375
Fz,   ,0.2589
Cz,   ,0.1668
Pz,   ,0.1173
sum,0.58,4.7401
