electrode,time,NMSE
FP1,   ,0.0027
FP2,   ,0.0071
F3,   ,0.0005
F4,   ,0.0004
C3,   ,0.0028
C4,   ,0.0002
P3,   ,0.0027
P4,   ,0.0001
O1,   ,0.0007
O2,   ,0.0000
F7,   ,0.0010
F8,   ,0.0017
T3,   ,0.0008
T4,   ,0.0038
T5,   ,0.0010
T6,   ,0.0002
Fz,   ,0.0019
Cz,   ,0.0012
Pz,   ,0.0029
sum,5.09,0.0318
