electrode,time,NMSE
FP1,   ,0.2366
FP2,   ,0.5740
F3,   ,0.0430
F4,   ,0.0852
C3,   ,0.0122
C4,   ,0.0252
P3,   ,0.0070
P4,   ,0.0106
O1,   ,0.0128
O2,   ,0.0131
F7,   ,0.0305
F8,   ,0.1060
T3,   ,0.0078
T4,   ,0.0153
T5,   ,0.0095
T6,   ,0.0290
Fz,   ,0.0747
Cz,   ,0.0207
Pz,   ,0.0127
sum,4.64,1.3256
