electrode,time,NMSE
FP1,   ,0.0822
FP2,   ,0.0821
F3,   ,0.0278
F4,   ,0.0326
C3,   ,0.0076
C4,   ,0.0110
P3,   ,0.0038
P4,   ,0.0034
O1,   ,0.0026
O2,   ,0.0040
F7,   ,0.0809
F8,   ,0.1069
T3,   ,0.0379
T4,   ,0.0476
T5,   ,0.0063
T6,   ,0.0226
Fz,   ,0.0198
Cz,   ,0.0037
Pz,   ,0.0013
sum,4.54,0.5843
