electrode,time,NMSE
FP1,   ,1.1801
FP2,   ,1.4107
F3,   ,0.4651
F4,   ,0.7427
C3,   ,0.4151
C4,   ,0.5660
P3,   ,0.5822
P4,   ,0.4080
O1,   ,0.1356
O2,   ,0.1950
F7,   ,0.6733
F8,   ,0.8158
T3,   ,0.4668
T4,   ,0.6774
T5,   ,0.2997
T6,   ,0.4822
Fz,   ,0.5293
Cz,   ,0.5212
Pz,   ,0.4108
sum,13.31,10.9769
