electrode,time,NMSE
FP1,   ,7.6030
FP2,   ,3.7918
F3,   ,1.5541
F4,   ,0.7984
C3,   ,0.4234
C4,   ,0.3406
P3,   ,0.1894
P4,   ,0.2714
O1,   ,0.0764
O2,   ,0.3567
F7,   ,1.4208
F8,   ,1.0658
T3,   ,0.4902
T4,   ,0.2349
T5,   ,0.2499
T6,   ,0.3041
Fz,   ,1.0971
Cz,   ,0.3506
Pz,   ,0.2500
sum,0.59,20.8683
