electrode,time,NMSE
FP1,   ,0.4662
FP2,   ,0.4474
F3,   ,0.1286
F4,   ,0.0981
C3,   ,0.0341
C4,   ,0.0296
P3,   ,0.0082
P4,   ,0.0056
O1,   ,0.0074
O2,   ,0.0117
F7,   ,0.1402
F8,   ,0.1186
T3,   ,0.0467
T4,   ,0.0369
T5,   ,0.0217
T6,   ,0.0064
Fz,   ,0.0830
Cz,   ,0.0399
Pz,   ,0.0085
sum,2.52,1.7389
