electrode,time,NMSE
FP1,   ,1.6266
FP2,   ,1.2128
F3,   ,0.3768
F4,   ,0.3788
C3,   ,0.2342
C4,   ,0.1458
P3,   ,0.1019
P4,   ,0.0507
O1,   ,0.0166
O2,   ,0.0940
F7,   ,0.9941
F8,   ,0.9937
T3,   ,0.4131
T4,   ,0.3468
T5,   ,0.1384
T6,   ,0.0966
Fz,   ,0.2843
Cz,   ,0.1320
Pz,   ,0.0645
sum,0.56,7.7017
