electrode,time,NMSE
FP1,   ,3.2063
FP2,   ,1.3028
F3,   ,0.7210
F4,   ,0.3206
C3,   ,0.1958
C4,   ,0.0984
P3,   ,0.0918
P4,   ,0.0810
O1,   ,0.0524
O2,   ,0.0420
F7,   ,1.4325
F8,   ,0.6664
T3,   ,0.3633
T4,   ,0.1703
T5,   ,0.1648
T6,   ,0.0615
Fz,   ,0.4636
Cz,   ,0.2315
Pz,   ,0.2145
sum,0.59,9.8804
