electrode,time,NMSE
FP1,   ,0.0864
FP2,   ,0.0633
F3,   ,0.0470
F4,   ,0.0260
C3,   ,0.0173
C4,   ,0.0125
P3,   ,0.0119
P4,   ,0.0021
O1,   ,0.0148
O2,   ,0.0036
F7,   ,0.0550
F8,   ,0.0495
T3,   ,0.0426
T4,   ,0.0070
T5,   ,0.0142
T6,   ,0.0017
Fz,   ,0.0605
Cz,   ,0.0185
Pz,   ,0.0069
sum,5.16,0.5409
