electrode,time,NMSE
FP1,   ,0.3931
FP2,   ,0.1999
F3,   ,0.0619
F4,   ,0.0354
C3,   ,0.0190
C4,   ,0.0167
P3,   ,0.0133
P4,   ,0.0048
O1,   ,0.0080
O2,   ,0.0021
F7,   ,0.0385
F8,   ,0.0325
T3,   ,0.0111
T4,   ,0.0100
T5,   ,0.0154
T6,   ,0.0076
Fz,   ,0.0569
Cz,   ,0.0123
Pz,   ,0.0049
sum,3.86,0.9435
