electrode,time,NMSE
FP1,   ,4.0459
FP2,   ,3.9212
F3,   ,0.3702
F4,   ,0.3768
C3,   ,0.0629
C4,   ,0.0749
P3,   ,0.0256
P4,   ,0.0301
O1,   ,0.0188
O2,   ,0.0178
F7,   ,1.8015
F8,   ,1.7867
T3,   ,0.5337
T4,   ,0.5124
T5,   ,0.0817
T6,   ,0.0558
Fz,   ,0.7388
Cz,   ,0.1182
Pz,   ,0.0189
sum,3.03,14.5919
