electrode,time,NMSE
FP1,   ,1.6564
FP2,   ,1.7249
F3,   ,0.6111
F4,   ,0.6800
C3,   ,0.5471
C4,   ,0.3888
P3,   ,0.4497
P4,   ,0.1727
O1,   ,0.2524
O2,   ,0.1309
F7,   ,1.2546
F8,   ,1.4548
T3,   ,0.6080
T4,   ,0.7759
T5,   ,0.1317
T6,   ,0.1554
Fz,   ,0.8008
Cz,   ,0.3074
Pz,   ,0.2599
sum,2.22,12.3624
