electrode,time,NMSE
FP1,   ,0.1018
FP2,   ,0.0951
F3,   ,0.0179
F4,   ,0.0157
C3,   ,0.0036
C4,   ,0.0044
P3,   ,0.0011
P4,   ,0.0099
O1,   ,0.0011
O2,   ,0.0118
F7,   ,0.0430
F8,   ,0.0264
T3,   ,0.0129
T4,   ,0.0091
T5,   ,0.0033
T6,   ,0.0215
Fz,   ,0.0149
Cz,   ,0.0039
Pz,   ,0.0010
sum,4.89,0.3986
