electrode,time,NMSE
FP1,   ,2.9636
FP2,   ,1.4436
F3,   ,0.9933
F4,   ,0.7499
C3,   ,0.6790
C4,   ,0.5970
P3,   ,0.6579
P4,   ,0.4492
O1,   ,0.4336
O2,   ,0.3829
F7,   ,1.1628
F8,   ,0.6819
T3,   ,0.6421
T4,   ,0.5184
T5,   ,0.3497
T6,   ,0.4292
Fz,   ,0.8692
Cz,   ,0.6251
Pz,   ,0.4332
sum,2.00,15.0616
