electrode,time,NMSE
FP1,   ,0.2667
FP2,   ,0.1007
F3,   ,0.0972
F4,   ,0.1230
C3,   ,0.0295
C4,   ,0.0382
P3,   ,0.0120
P4,   ,0.0221
O1,   ,0.0062
O2,   ,0.0167
F7,   ,0.1474
F8,   ,0.1975
T3,   ,0.0393
T4,   ,0.0448
T5,   ,0.0208
T6,   ,0.0058
Fz,   ,0.1076
Cz,   ,0.0318
Pz,   ,0.0093
sum,2.39,1.3165
