electrode,time,NMSE
FP1,   ,1.1550
FP2,   ,1.2828
F3,   ,0.7534
F4,   ,0.3830
C3,   ,0.2870
C4,   ,0.2563
P3,   ,0.1276
P4,   ,0.1683
O1,   ,0.1376
O2,   ,0.2328
F7,   ,0.8155
F8,   ,0.4641
T3,   ,0.5394
T4,   ,0.3027
T5,   ,0.1904
T6,   ,0.1399
Fz,   ,0.6021
Cz,   ,0.3175
Pz,   ,0.1818
sum,0.58,8.3372
